,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,TotalIncome,EMI_Income_Ratio,Log_ApplicantIncome,Log_CoapplicantIncome,Log_LoanAmount,Log_TotalIncome,Has_Coapplicant,HighLoan,Area_Rural,Area_Semiurban,Area_Urban
304,1,0,0,1,0,4000.0,2500.0,140.0,360.0,1.0,1,6500.0,0.05982905982905983,8.294299608857235,7.824445930877619,4.948759890378168,8.77971129020447,1,1,1,0,0
305,1,0,0,0,0,2000.0,0.0,128.0,360.0,1.0,0,2000.0,0.17777777777777778,7.601402334583733,0.0,4.859812404361672,7.601402334583733,0,0,0,0,1
306,0,0,0,1,0,3762.0,1666.0,135.0,360.0,1.0,1,5428.0,0.06908621960206338,8.232971790593437,7.418780882750794,4.912654885736052,8.599510233905452,1,1,1,0,0
307,0,0,0,1,0,2400.0,1863.0,104.0,360.0,0.0,0,4263.0,0.06776657022962441,7.783640596221253,7.530479995245536,4.653960350157523,8.357962965845681,1,0,0,0,1
308,1,0,0,1,0,10171.25,0.0,261.5,360.0,1.0,0,10171.25,0.07141589174279354,9.227418703510933,0.0,5.570251082031678,9.227418703510933,0,1,1,0,0
309,1,1,2,0,0,7667.0,0.0,185.0,360.0,1.0,1,7667.0,0.06702607133023201,8.944811104165534,0.0,5.225746673713202,8.944811104165534,0,1,1,0,0
310,0,0,0,1,0,2917.0,0.0,84.0,360.0,1.0,1,2917.0,0.0799908581876357,7.978653729082731,0.0,4.442651256490317,7.978653729082731,0,0,0,1,0
311,1,0,0,0,0,2927.0,2405.0,111.0,360.0,1.0,1,5332.0,0.057826956739184796,7.982074875081202,7.785720896534624,4.718498871295094,8.581669210600602,1,0,0,1,0
312,0,0,0,1,0,2507.0,0.0,56.0,360.0,1.0,1,2507.0,0.06204848646013385,7.827240901752812,0.0,4.04305126783455,7.827240901752812,0,0,1,0,0
313,1,1,2,1,1,5746.0,0.0,144.0,84.0,1.0,1,5746.0,0.2983441897469047,8.656433258507741,0.0,4.976733742420574,8.656433258507741,0,1,1,0,0
314,1,1,0,1,0,2473.0,1843.0,159.0,360.0,1.0,0,4316.0,0.10233240654927402,7.813591552952433,7.519692404116539,5.075173815233827,8.370315995555478,1,1,1,0,0
315,1,1,1,0,0,3399.0,1640.0,111.0,180.0,1.0,1,5039.0,0.12237877885823907,8.131530710604252,7.403061091090091,4.718498871295094,8.525161361065415,1,0,0,0,1
316,1,1,2,1,0,3717.0,0.0,120.0,360.0,1.0,1,3717.0,0.0896780557797507,8.220941168281389,0.0,4.795790545596741,8.220941168281389,0,0,0,1,0
317,1,1,0,1,0,2058.0,2134.0,88.0,360.0,1.0,1,4192.0,0.058312128922815946,7.629975707027789,7.666221925662725,4.48863636973214,8.341171747170762,1,0,0,0,1
318,0,0,1,1,0,3541.0,0.0,112.0,360.0,1.0,1,3541.0,0.08785967554676959,8.17244681834278,0.0,4.727387818712341,8.17244681834278,0,0,0,1,0
319,1,1,1,1,1,10000.0,0.0,155.0,360.0,1.0,0,10000.0,0.043055555555555555,9.210440366976517,0.0,5.049856007249537,9.210440366976517,0,1,1,0,0
320,1,1,0,1,0,2400.0,2167.0,115.0,360.0,1.0,1,4567.0,0.06994623263508747,7.783640596221253,7.681560362559537,4.7535901911063645,8.426830751335846,1,0,0,1,0
321,1,1,3,1,0,4342.0,189.0,124.0,360.0,1.0,1,4531.0,0.07601951985090365,8.376320632534823,5.247024072160486,4.8283137373023015,8.418918622147897,1,0,0,1,0
322,1,1,2,0,0,3601.0,1590.0,128.0,360.0,1.0,1,5191.0,0.06849461675121471,8.189244525735901,7.372118028337787,4.859812404361672,8.554874258383926,1,0,1,0,0
323,0,0,0,1,0,3166.0,2985.0,132.0,360.0,1.0,1,6151.0,0.0596109033761448,8.06054004653864,8.001689978099135,4.890349128221754,8.72453251118548,1,1,1,0,0
324,1,1,3,1,0,10171.25,0.0,261.5,360.0,1.0,1,10171.25,0.07141589174279354,9.227418703510933,0.0,5.570251082031678,9.227418703510933,0,1,1,0,0
325,1,1,1,1,1,8666.0,4983.0,261.5,360.0,0.0,0,13649.0,0.05321920205794482,9.067277989134345,8.51398806046729,5.570251082031678,9.521494800613105,1,1,1,0,0
326,1,0,0,1,0,4917.0,0.0,130.0,360.0,0.0,1,4917.0,0.07344134860913384,8.500657222776137,0.0,4.875197323201151,8.500657222776137,0,1,1,0,0
327,1,1,0,1,1,5818.0,2160.0,184.0,360.0,1.0,1,7978.0,0.06406506782540876,8.66888370465667,7.6783263565068856,5.220355825078324,8.984568369308281,1,1,0,1,0
328,0,1,0,1,0,4333.0,2451.0,110.0,360.0,1.0,0,6784.0,0.04504061844863732,8.374246182096304,7.804659297056102,4.709530201312334,8.82246957226897,1,0,0,0,1
329,0,0,0,1,0,2500.0,0.0,67.0,360.0,1.0,1,2500.0,0.07444444444444444,7.824445930877619,0.0,4.219507705176107,7.824445930877619,0,0,0,0,1
330,1,0,1,1,0,4384.0,1793.0,117.0,360.0,1.0,1,6177.0,0.052614537801521775,8.385944904806284,7.492203042618741,4.770684624465665,8.728749873478527,1,0,0,0,1
331,1,0,0,1,0,2935.0,0.0,98.0,360.0,1.0,1,2935.0,0.09275033125118304,7.984803389734406,0.0,4.59511985013459,7.984803389734406,0,0,0,1,0
332,1,0,0,1,0,2833.0,0.0,71.0,360.0,1.0,1,2833.0,0.06961603325881477,7.949444420250626,0.0,4.276666119016055,7.949444420250626,0,0,0,0,1
333,1,1,0,1,0,10171.25,0.0,261.5,180.0,1.0,1,10171.25,0.1428317834855871,9.227418703510933,0.0,5.570251082031678,9.227418703510933,0,1,0,0,1
334,1,1,1,1,1,9833.0,1833.0,182.0,180.0,1.0,1,11666.0,0.08667161933062842,9.193601047971885,7.51425465281641,5.209486152841421,9.364519622823858,1,1,0,0,1
335,1,1,0,1,1,5503.0,4490.0,70.0,360.0,1.0,1,9993.0,0.01945806509000745,8.61323037961318,8.409830673087738,4.2626798770413155,9.20974019190415,1,0,0,1,0
336,1,1,1,1,0,5250.0,688.0,160.0,360.0,1.0,1,5938.0,0.07484749822237191,8.566173813637858,6.535241271013659,5.081404364984463,8.68929604801586,1,1,1,0,0
337,1,1,2,1,1,2500.0,4600.0,176.0,360.0,1.0,1,7100.0,0.06885758998435054,7.824445930877619,8.434028950155469,5.176149732573829,8.867990898182093,1,1,1,0,0
338,0,0,3,0,0,1830.0,0.0,128.0,360.0,0.0,0,1830.0,0.19429265330904674,7.5126175446745105,0.0,4.859812404361672,7.5126175446745105,0,0,0,0,1
339,0,0,0,1,0,4160.0,0.0,71.0,360.0,1.0,1,4160.0,0.04740918803418803,8.333510708982942,0.0,4.276666119016055,8.333510708982942,0,0,0,1,0
340,1,1,3,0,0,2647.0,1587.0,173.0,360.0,1.0,0,4234.0,0.11349918647981945,7.881559917056899,7.370230641807081,5.159055299214529,8.351138607086154,1,1,1,0,0
341,0,0,0,1,0,2378.0,0.0,46.0,360.0,1.0,0,2378.0,0.053733295953649195,7.774435510302958,0.0,3.8501476017100584,7.774435510302958,0,0,1,0,0
342,1,1,1,0,0,4554.0,1229.0,158.0,360.0,1.0,1,5783.0,0.07589294291697889,8.423980809694058,7.114769448366463,5.0689042022202315,8.6628507638386,1,1,0,0,1
343,1,1,3,0,0,3173.0,0.0,74.0,360.0,1.0,1,3173.0,0.06478271527121196,8.062747901086354,0.0,4.31748811353631,8.062747901086354,0,0,0,1,0
344,1,1,2,1,0,2583.0,2330.0,125.0,360.0,1.0,1,4913.0,0.07067417509102834,7.857093864902493,7.754052639035757,4.836281906951478,8.499843553081124,1,0,1,0,0
345,1,1,0,1,0,2499.0,2458.0,160.0,360.0,1.0,1,4957.0,0.089659964584314,7.824046010856292,7.807510042216193,5.081404364984463,8.508757712595136,1,1,0,1,0
346,1,1,0,0,0,3523.0,3230.0,152.0,360.0,0.0,0,6753.0,0.06252365203942281,8.16735198705607,8.080546965824498,5.030437921392435,8.817890200945513,1,1,1,0,0
347,1,1,2,0,0,3083.0,2168.0,126.0,360.0,1.0,1,5251.0,0.0666539706722529,8.03398273468322,7.682021510826875,4.844187086458591,8.566364235422688,1,0,0,0,1
348,1,1,0,1,0,6333.0,4583.0,259.0,360.0,1.0,1,10916.0,0.06590733276332397,8.753687227098585,8.430327258394575,5.560681631015528,9.29807648628027,1,1,0,1,0
349,1,1,0,1,0,2625.0,5743.125,187.0,360.0,1.0,1,8368.125,0.06207417365830989,7.873217054862741,8.655932872329714,5.236441962829949,9.032304617994937,1,1,1,0,0
350,1,1,0,1,0,9083.0,0.0,228.0,360.0,1.0,1,9083.0,0.06972732944328232,9.114269903225448,0.0,5.43372200355424,9.114269903225448,0,1,0,1,0
351,1,0,0,1,0,8750.0,4167.0,261.5,360.0,1.0,0,12917.0,0.05623510791119369,9.076923258535832,8.335191583433202,5.570251082031678,9.466376966592419,1,1,1,0,0
352,1,1,3,1,0,2666.0,2083.0,95.0,360.0,1.0,1,4749.0,0.055567253924802884,7.888709524182015,7.642044402873258,4.564348191467836,8.465899897028686,1,0,1,0,0
353,0,1,0,1,1,5500.0,0.0,105.0,360.0,0.0,0,5500.0,0.05303030303030303,8.612685172875459,0.0,4.663439094112067,8.612685172875459,0,0,1,0,0
354,0,1,0,1,0,2423.0,505.0,130.0,360.0,1.0,1,2928.0,0.12333029751062538,7.793174347189205,6.226536669287466,4.875197323201151,7.982416346827733,1,1,0,1,0
355,0,0,0,1,0,3813.0,0.0,116.0,180.0,1.0,1,3813.0,0.16901244281260017,8.246433786160365,0.0,4.762173934797756,8.246433786160365,0,0,0,0,1
356,1,1,2,1,0,8333.0,3167.0,165.0,360.0,1.0,1,11500.0,0.03985507246376811,9.0280988119824,8.060855752934316,5.111987788356544,9.350189267092581,1,1,1,0,0
357,1,1,1,1,0,3875.0,0.0,67.0,360.0,1.0,0,3875.0,0.04802867383512545,8.262558973010657,0.0,4.219507705176107,8.262558973010657,0,0,0,0,1
358,1,1,0,0,0,3000.0,1666.0,100.0,480.0,0.0,0,4666.0,0.04464923560508644,8.006700845440367,7.418780882750794,4.61512051684126,8.448271745949816,1,0,0,0,1
359,1,1,3,1,0,5167.0,3167.0,200.0,360.0,1.0,1,8334.0,0.06666133375996587,8.550241045462437,8.060855752934316,5.303304908059076,9.028218795184895,1,1,0,1,0
360,0,0,1,1,0,4723.0,0.0,81.0,360.0,1.0,0,4723.0,0.047639212365022235,8.460411177317253,0.0,4.406719247264253,8.460411177317253,0,0,0,1,0
361,1,1,2,1,0,5000.0,3667.0,236.0,360.0,1.0,1,8667.0,0.07563811648269939,8.517393171418904,8.207401833376355,5.4680601411351315,9.067393362656249,1,1,0,1,0
362,1,1,0,1,0,4750.0,2333.0,130.0,360.0,1.0,1,7083.0,0.05098279134704378,8.46611040118692,7.755338812846501,4.875197323201151,8.865593998902725,1,1,0,0,1
363,1,1,0,1,0,3013.0,3033.0,95.0,300.0,1.0,1,6046.0,0.052376226706362335,8.01102337918644,8.017637159908478,4.564348191467836,8.707317560273212,1,0,0,0,1
364,1,0,0,1,1,6822.0,0.0,141.0,360.0,1.0,1,6822.0,0.057412293560050814,8.828054536815424,0.0,4.955827057601261,8.828054536815424,0,1,1,0,0
365,1,0,0,0,0,6216.0,0.0,133.0,360.0,1.0,0,6216.0,0.059434434434434434,8.735042754269337,0.0,4.897839799950911,8.735042754269337,0,1,1,0,0
366,1,0,0,1,0,2500.0,0.0,96.0,480.0,1.0,0,2500.0,0.08,7.824445930877619,0.0,4.574710978503383,7.824445930877619,0,0,0,1,0
367,1,0,0,1,0,5124.0,0.0,124.0,360.0,0.0,0,5124.0,0.06722178853326394,8.54188580400661,0.0,4.8283137373023015,8.54188580400661,0,0,1,0,0
368,1,1,1,1,0,6325.0,0.0,175.0,360.0,1.0,1,6325.0,0.07685551163812034,8.752423403865594,0.0,5.170483995038151,8.752423403865594,0,1,0,1,0
369,1,1,0,1,0,10171.25,5266.0,261.5,360.0,1.0,0,15437.25,0.04705429327690417,9.227418703510933,8.569216219483389,5.570251082031678,9.64460347518617,1,1,1,0,0
370,0,0,0,1,1,10171.25,0.0,55.0,360.0,1.0,1,10171.25,0.015020550844564608,9.227418703510933,0.0,4.02535169073515,9.227418703510933,0,0,0,1,0
371,1,1,2,1,0,5185.0,0.0,155.0,360.0,1.0,1,5185.0,0.08303867995285547,8.55371796609861,0.0,5.049856007249537,8.55371796609861,0,1,0,1,0
372,1,1,2,1,1,9323.0,5743.125,261.5,300.0,1.0,1,15066.125,0.05785606230312484,9.140347000155648,8.655932872329714,5.570251082031678,9.620270497043506,1,1,1,0,0
373,1,0,1,1,0,3062.0,1987.0,111.0,180.0,0.0,0,5049.0,0.12213639664620057,8.027150106832774,7.59488438721652,4.718498871295094,8.527143522269405,1,0,0,0,1
374,0,0,0,1,0,2764.0,1459.0,110.0,360.0,1.0,1,4223.0,0.07235509248296366,7.9247959139564355,7.286191714702382,4.709530201312334,8.348537825386098,1,0,0,0,1
375,1,1,0,1,0,4817.0,923.0,120.0,180.0,1.0,1,5740.0,0.11614401858304298,8.480114183174816,6.828712071641684,4.795790545596741,8.655388690167637,1,0,0,0,1
376,1,1,3,1,0,8750.0,4996.0,130.0,360.0,1.0,1,13746.0,0.0262702685225601,9.076923258535832,8.516593011344206,4.875197323201151,9.52857589747142,1,1,1,0,0
377,1,1,0,1,0,4310.0,0.0,130.0,360.0,1.0,1,4310.0,0.08378448053622067,8.368925174747135,0.0,4.875197323201151,8.368925174747135,0,1,0,1,0
378,1,0,0,1,0,3069.0,0.0,71.0,480.0,1.0,0,3069.0,0.048197024003475614,8.029432840581244,0.0,4.276666119016055,8.029432840581244,0,0,0,0,1
379,1,1,2,1,0,5391.0,0.0,130.0,360.0,1.0,1,5391.0,0.06698406809703415,8.592671652592143,0.0,4.875197323201151,8.592671652592143,0,1,0,0,1
380,1,1,0,1,0,3333.0,2500.0,128.0,360.0,1.0,1,5833.0,0.06095586414461779,8.111928063310739,7.824445930877619,4.859812404361672,8.671458150427666,1,0,0,1,0
381,1,0,0,1,0,5941.0,4232.0,261.5,360.0,1.0,1,10173.0,0.07140360649649945,8.689801056022553,8.350666240520924,5.570251082031678,9.22759072538271,1,1,0,1,0
382,0,0,0,1,0,6000.0,0.0,156.0,360.0,1.0,1,6000.0,0.07222222222222222,8.699681400989514,0.0,5.056245805348308,8.699681400989514,0,1,0,0,1
383,1,0,0,1,1,7167.0,0.0,128.0,360.0,1.0,1,7167.0,0.04961009565446568,8.877381954654766,0.0,4.859812404361672,8.877381954654766,0,0,0,0,1
384,1,1,2,1,0,4566.0,0.0,100.0,360.0,1.0,0,4566.0,0.060836131795395924,8.426611813185,0.0,4.61512051684126,8.426611813185,0,0,0,0,1
385,1,0,1,1,0,3667.0,0.0,113.0,180.0,1.0,1,3667.0,0.1711965578886768,8.207401833376355,0.0,4.736198448394496,8.207401833376355,0,0,0,0,1
386,1,0,0,0,0,2346.0,1600.0,132.0,360.0,1.0,1,3946.0,0.09292110153742186,7.760893195851024,7.3783837129967145,4.890349128221754,8.280711075662847,1,1,0,1,0
387,1,1,0,0,0,3010.0,3136.0,128.0,360.0,0.0,0,6146.0,0.0578515384893517,8.010027528481734,8.051022208190679,4.859812404361672,8.72371943690701,1,0,0,0,1
388,1,1,0,1,0,2333.0,2417.0,136.0,360.0,1.0,1,4750.0,0.07953216374269007,7.755338812846501,7.790696031174738,4.919980925828125,8.46611040118692,1,1,0,0,1
389,1,1,0,1,0,5488.0,0.0,125.0,360.0,1.0,1,5488.0,0.06326935536119209,8.610501368549889,0.0,4.836281906951478,8.610501368549889,0,0,1,0,0
390,1,0,3,1,0,9167.0,0.0,185.0,360.0,1.0,1,9167.0,0.05605856756723998,9.12347443895452,0.0,5.225746673713202,9.12347443895452,0,1,1,0,0
391,1,1,3,1,0,9504.0,0.0,261.5,360.0,1.0,1,9504.0,0.07642980733258511,9.15957325492253,0.0,5.570251082031678,9.15957325492253,0,1,1,0,0
392,1,1,0,1,0,2583.0,2115.0,120.0,360.0,1.0,1,4698.0,0.07095217823187172,7.857093864902493,7.65728279297819,4.795790545596741,8.455104999102815,1,0,0,0,1
393,1,1,2,0,0,1993.0,1625.0,113.0,180.0,1.0,1,3618.0,0.17351514034764448,7.597897950521784,7.3938782901077555,4.736198448394496,8.193953023563742,1,0,0,1,0
394,1,1,2,1,0,3100.0,1400.0,113.0,360.0,1.0,1,4500.0,0.06975308641975309,8.03947991910045,7.244941546337007,4.736198448394496,8.412054873292933,1,0,0,0,1
395,1,1,2,1,0,3276.0,484.0,135.0,360.0,1.0,1,3760.0,0.09973404255319149,8.094683648698815,6.184148890937483,4.912654885736052,8.232440158470336,1,1,0,1,0
396,0,0,0,1,0,3180.0,0.0,71.0,360.0,0.0,0,3180.0,0.06201956673654787,8.064950891749143,0.0,4.276666119016055,8.064950891749143,0,0,0,0,1
397,1,1,0,1,0,3033.0,1459.0,95.0,360.0,1.0,1,4492.0,0.05874641337686752,8.017637159908478,7.286191714702382,4.564348191467836,8.41027590907016,1,0,0,0,1
398,1,0,0,0,0,3902.0,1666.0,109.0,360.0,1.0,1,5568.0,0.05437819284802044,8.269500767180615,7.418780882750794,4.700480365792417,8.624970783589669,1,0,1,0,0
399,0,0,0,1,0,1500.0,1800.0,103.0,360.0,0.0,0,3300.0,0.0867003367003367,7.313886831633462,7.496097345175956,4.6443908991413725,8.101980731853192,1,0,0,1,0
400,1,1,2,0,0,2889.0,0.0,45.0,180.0,0.0,0,2889.0,0.08653513326410522,7.969011781106478,0.0,3.828641396489095,7.969011781106478,0,0,0,0,1
401,1,0,0,0,0,2755.0,0.0,65.0,300.0,1.0,0,2755.0,0.07864488808227466,7.9215356321335495,0.0,4.189654742026425,7.9215356321335495,0,0,1,0,0
402,1,0,0,1,0,2500.0,5743.125,103.0,360.0,1.0,1,8243.125,0.034709058895881245,7.824445930877619,8.655932872329714,4.6443908991413725,9.017256104437855,1,0,0,1,0
403,0,0,0,0,0,1963.0,0.0,53.0,360.0,1.0,1,1963.0,0.07499858493235977,7.582738488914411,0.0,3.9889840465642745,7.582738488914411,0,0,0,1,0
404,0,0,0,1,1,7441.0,0.0,194.0,360.0,1.0,0,7441.0,0.07242156818826621,8.914894908906568,0.0,5.272999558563747,8.914894908906568,0,1,1,0,0
405,0,0,0,1,0,4547.0,0.0,115.0,360.0,1.0,1,4547.0,0.07025389145468318,8.422442854870427,0.0,4.7535901911063645,8.422442854870427,0,0,0,1,0
406,1,1,0,0,0,2167.0,2400.0,115.0,360.0,1.0,1,4567.0,0.06994623263508747,7.681560362559537,7.783640596221253,4.7535901911063645,8.426830751335846,1,0,0,0,1
407,0,0,0,0,0,2213.0,0.0,66.0,360.0,1.0,1,2213.0,0.08284380177737612,7.7025561132685825,0.0,4.204692619390966,7.7025561132685825,0,0,1,0,0
408,1,1,1,1,0,8300.0,0.0,152.0,300.0,0.0,0,8300.0,0.06104417670682731,9.024131268455035,0.0,5.030437921392435,9.024131268455035,0,1,0,1,0
409,1,1,3,1,0,10171.25,0.0,261.5,360.0,0.0,0,10171.25,0.07141589174279354,9.227418703510933,0.0,5.570251082031678,9.227418703510933,0,1,1,0,0
410,0,0,1,0,1,3867.0,0.0,62.0,360.0,1.0,0,3867.0,0.044536390541045315,8.260492856573185,0.0,4.143134726391533,8.260492856573185,0,0,0,1,0
411,1,1,0,1,0,6256.0,0.0,160.0,360.0,1.0,1,6256.0,0.07104290991759023,8.741456115998364,0.0,5.081404364984463,8.741456115998364,0,1,0,0,1
412,1,1,0,0,0,6096.0,0.0,218.0,360.0,0.0,0,6096.0,0.09933654126567512,8.715552125907816,0.0,5.389071729816501,8.715552125907816,0,1,1,0,0
413,1,1,0,0,0,2253.0,2033.0,110.0,360.0,1.0,1,4286.0,0.07129154352672785,7.720461694599722,7.617759576608505,4.709530201312334,8.363342466597977,1,0,1,0,0
414,0,1,0,0,0,2149.0,3237.0,178.0,360.0,0.0,0,5386.0,0.09180179065065809,7.673223121121708,8.08271113423758,5.187385805840755,8.591743922680534,1,1,0,1,0
415,0,0,0,1,0,2995.0,0.0,60.0,360.0,1.0,1,2995.0,0.05564830272676683,8.005033344637111,0.0,4.110873864173311,8.005033344637111,0,0,0,0,1
416,0,0,1,1,0,2600.0,0.0,160.0,360.0,1.0,0,2600.0,0.17094017094017094,7.8636512654486515,0.0,5.081404364984463,7.8636512654486515,0,1,0,0,1
417,1,1,2,1,1,1600.0,5743.125,239.0,360.0,1.0,0,7343.125,0.0904095856857794,7.3783837129967145,8.655932872329714,5.480638923341991,8.901655952852643,1,1,0,0,1
418,1,1,0,1,0,1025.0,2773.0,112.0,360.0,1.0,1,3798.0,0.08191445790181967,6.933423025730715,7.928045600874777,4.727387818712341,8.242493153187626,1,0,1,0,0
419,1,1,0,1,0,3246.0,1417.0,138.0,360.0,1.0,1,4663.0,0.08220744870970048,8.085486772102845,7.257002707092073,4.9344739331306915,8.447628728030327,1,1,0,1,0
420,1,1,0,1,0,5829.0,0.0,138.0,360.0,1.0,1,5829.0,0.06576313833133185,8.670772279344538,0.0,4.9344739331306915,8.670772279344538,0,1,1,0,0
421,0,0,0,0,0,2720.0,0.0,80.0,360.0,0.0,0,2720.0,0.08169934640522876,7.908754738783246,0.0,4.394449154672439,7.908754738783246,0,0,0,0,1
422,1,1,0,1,0,1820.0,1719.0,100.0,360.0,1.0,1,3539.0,0.07849047125678943,7.507141079727608,7.450079569807499,4.61512051684126,8.17188200612782,1,0,0,0,1
423,1,1,1,1,0,7250.0,1667.0,110.0,360.0,0.0,0,8917.0,0.03426663177700522,8.888894669371593,7.419380582918692,4.709530201312334,9.095826985187422,1,0,0,0,1
424,1,1,0,1,0,10171.25,0.0,96.0,360.0,1.0,1,10171.25,0.026217688746876407,9.227418703510933,0.0,4.574710978503383,9.227418703510933,0,0,0,1,0
425,1,1,0,1,0,2666.0,4300.0,121.0,360.0,1.0,1,6966.0,0.04825023128210036,7.888709524182015,8.366602832783736,4.804021044733257,8.848939995030118,1,0,1,0,0
426,0,0,1,0,0,4606.0,0.0,81.0,360.0,1.0,0,4606.0,0.048849326964828486,8.435332164935916,0.0,4.406719247264253,8.435332164935916,0,0,1,0,0
427,1,1,2,1,0,5935.0,0.0,133.0,360.0,1.0,1,5935.0,0.06224843208836469,8.688790784847216,0.0,4.897839799950911,8.688790784847216,0,1,0,1,0
428,1,1,0,1,0,2920.0,16.12000084,87.0,360.0,1.0,1,2936.12000084,0.08230817085048561,7.979681302387741,2.8402474197790153,4.477336814478207,7.9851847886683345,1,0,1,0,0
429,1,0,0,0,0,2717.0,0.0,60.0,180.0,1.0,1,2717.0,0.122684333210649,7.907651594711089,0.0,4.110873864173311,7.907651594711089,0,0,0,0,1
430,0,0,1,1,1,8624.0,0.0,150.0,360.0,1.0,1,8624.0,0.0483147804576376,9.062420241899561,0.0,5.017279836814924,9.062420241899561,0,1,0,1,0
431,1,0,0,1,0,6500.0,0.0,105.0,360.0,0.0,0,6500.0,0.04487179487179487,8.77971129020447,0.0,4.663439094112067,8.77971129020447,0,0,1,0,0
432,1,0,0,1,0,10171.25,0.0,261.5,360.0,1.0,1,10171.25,0.07141589174279354,9.227418703510933,0.0,5.570251082031678,9.227418703510933,0,1,0,1,0
433,1,1,0,1,0,2425.0,2340.0,143.0,360.0,1.0,1,4765.0,0.08336248105398159,7.793999089503996,7.75833346749091,4.969813299576001,8.469262657658687,1,1,0,1,0
434,1,0,0,1,0,3750.0,0.0,100.0,360.0,1.0,1,3750.0,0.07407407407407407,8.229777750081887,0.0,4.61512051684126,8.229777750081887,0,0,0,0,1
435,0,1,0,1,0,10047.0,0.0,128.0,240.0,1.0,1,10047.0,0.053083839288676556,9.21512888870798,0.0,4.859812404361672,9.21512888870798,0,0,0,1,0
436,1,0,0,1,0,1926.0,1851.0,50.0,360.0,1.0,1,3777.0,0.03677227664519166,7.563719668414366,7.524021415206125,3.9318256327243257,8.236950048061455,1,0,0,1,0
437,1,1,0,1,0,2213.0,1125.0,128.0,360.0,1.0,1,3338.0,0.10651754210771587,7.7025561132685825,7.026426808699636,4.859812404361672,8.113426639943654,1,0,0,0,1
438,1,0,0,1,1,10171.25,0.0,187.0,360.0,0.0,0,10171.25,0.05106987287151967,9.227418703510933,0.0,5.236441962829949,9.227418703510933,0,1,0,0,1
439,0,1,0,0,1,7142.0,0.0,138.0,360.0,1.0,1,7142.0,0.053673107439559414,8.873888135154973,0.0,4.9344739331306915,8.873888135154973,0,1,1,0,0
440,1,0,0,1,0,3660.0,5064.0,187.0,360.0,1.0,1,8724.0,0.05954200417749249,8.205491613120236,8.530109416682784,5.236441962829949,9.073947747070628,1,1,0,1,0
441,1,1,0,1,0,7901.0,1833.0,180.0,360.0,1.0,1,9734.0,0.051366344770906104,8.974871170971337,7.51425465281641,5.198497031265826,9.1834829178063,1,1,1,0,0
442,1,0,3,0,0,4707.0,1993.0,148.0,360.0,1.0,1,6700.0,0.06135986733001658,8.457018468380168,7.597897950521784,5.003946305945459,8.81001204797317,1,1,0,1,0
443,1,0,1,1,0,10171.25,0.0,152.0,360.0,1.0,1,10171.25,0.041511340515887646,9.227418703510933,0.0,5.030437921392435,9.227418703510933,0,1,0,1,0
444,1,1,0,1,0,7333.0,5743.125,175.0,300.0,1.0,1,13076.125,0.04461056569383769,8.900276348631271,8.655932872329714,5.170483995038151,9.478619799628119,1,1,1,0,0
445,1,1,1,1,1,3466.0,1210.0,130.0,360.0,1.0,1,4676.0,0.07722649938218801,8.151044945685024,7.099201743553092,4.875197323201151,8.450412157725886,1,1,1,0,0
446,1,1,2,0,0,4652.0,0.0,110.0,360.0,1.0,1,4652.0,0.06568262157256138,8.445267451844648,0.0,4.709530201312334,8.445267451844648,0,0,1,0,0
447,1,1,0,1,0,3539.0,1376.0,55.0,360.0,1.0,0,4915.0,0.031083983271165367,8.17188200612782,7.227662498728654,4.02535169073515,8.500250470685925,1,0,1,0,0
448,1,1,2,1,0,3340.0,1710.0,150.0,360.0,0.0,0,5050.0,0.08250825082508251,8.114025442356757,7.444833273892193,5.017279836814924,8.527341522468053,1,1,1,0,0
449,1,0,1,0,1,2769.0,1542.0,190.0,360.0,1.0,0,4311.0,0.1224258357174154,7.926602599181384,7.341483852363161,5.25227342804663,8.369157112588834,1,1,0,1,0
450,1,1,2,0,0,2309.0,1255.0,125.0,360.0,0.0,0,3564.0,0.09742486594338447,7.745002803515839,7.135687347028144,4.836281906951478,8.178919332848396,1,0,1,0,0
451,1,1,2,0,0,1958.0,1456.0,60.0,300.0,1.0,1,3414.0,0.05858230814294083,7.580189417944541,7.284134806195205,4.110873864173311,8.13593277200489,1,0,0,0,1
452,1,1,0,1,0,3948.0,1733.0,149.0,360.0,0.0,0,5681.0,0.07285493555516438,8.28121766128665,7.458186157340487,5.0106352940962555,8.645058562414134,1,1,1,0,0
453,1,1,0,1,0,2483.0,2466.0,90.0,180.0,0.0,1,4949.0,0.10103051121438675,7.81762544305337,7.810758116529357,4.51085950651685,8.507142855562735,1,0,1,0,0
454,1,0,0,1,1,7085.0,0.0,84.0,360.0,1.0,1,7085.0,0.03293342742884027,8.865876285425417,0.0,4.442651256490317,8.865876285425417,0,0,0,1,0
455,1,1,2,1,0,3859.0,0.0,96.0,360.0,1.0,1,3859.0,0.06910253088019348,8.258422462458876,0.0,4.574710978503383,8.258422462458876,0,0,0,1,0
456,1,1,0,1,0,4301.0,0.0,118.0,360.0,1.0,1,4301.0,0.07620966700250588,8.366835309827675,0.0,4.77912349311153,8.366835309827675,0,0,0,0,1
